Lottery,Category,Combination,Count,Percentage
Powerball,Main Numbers Only,21 25 27 41 48,1,0.03333333333333333
Powerball,Main Numbers Only,19 31 32 42 45,1,0.03333333333333333
Powerball,Main Numbers Only,9 10 12 31 41,1,0.03333333333333333
Powerball,Main Numbers Only,8 18 20 38 40,1,0.03333333333333333
Powerball,Main Numbers Only,16 32 35 36 46,1,0.03333333333333333
Powerball,Main Numbers Only,5 28 33 38 42,1,0.03333333333333333
Powerball,Main Numbers Only,2 9 14 21 23,1,0.03333333333333333
Powerball,Main Numbers Only,11 12 32 52 56,1,0.03333333333333333
Powerball,Main Numbers Only,3 13 35 39 40,1,0.03333333333333333
Powerball,Main Numbers Only,1 26 29 38 42,1,0.03333333333333333
Powerball,Main Numbers Only,13 14 26 38 43,1,0.03333333333333333
Powerball,Main Numbers Only,9 10 27 34 36,1,0.03333333333333333
Powerball,Main Numbers Only,37 39 44 46 69,1,0.03333333333333333
Powerball,Main Numbers Only,1 24 44 45 51,1,0.03333333333333333
Powerball,Main Numbers Only,2 8 9 33 45,1,0.03333333333333333
Powerball,Main Numbers Only,3 26 30 54 55,1,0.03333333333333333
Powerball,Main Numbers Only,10 24 25 35 43,1,0.03333333333333333
Powerball,Main Numbers Only,5 18 29 41 42,1,0.03333333333333333
Powerball,Main Numbers Only,5 7 23 39 41,1,0.03333333333333333
Powerball,Main Numbers Only,4 8 15 16 25,1,0.03333333333333333
Powerball,Main Numbers Only,2 8 14 24 69,1,0.03333333333333333
Powerball,Main Numbers Only,7 15 18 19 36,1,0.03333333333333333
Powerball,Main Numbers Only,12 23 25 27 43,1,0.03333333333333333
Powerball,Main Numbers Only,10 14 30 40 51,1,0.03333333333333333
Powerball,Main Numbers Only,13 19 32 38 51,1,0.03333333333333333
Powerball,Main Numbers Only,2 10 33 38 43,1,0.03333333333333333
Powerball,Main Numbers Only,4 9 18 27 35,1,0.03333333333333333
Powerball,Main Numbers Only,5 7 11 24 28,1,0.03333333333333333
Powerball,Main Numbers Only,14 47 54 55 68,1,0.03333333333333333
Powerball,Main Numbers Only,36 44 49 52 57,1,0.03333333333333333
Powerball,Main Numbers Only,11 32 36 48 52,1,0.03333333333333333
Powerball,Main Numbers Only,18 21 28 49 50,1,0.03333333333333333
Powerball,Main Numbers Only,7 12 19 47 49,1,0.03333333333333333
Powerball,Main Numbers Only,21 24 37 44 45,1,0.03333333333333333
Powerball,Main Numbers Only,12 16 28 29 36,1,0.03333333333333333
Powerball,Main Numbers Only,1 13 21 31 33,1,0.03333333333333333
Powerball,Main Numbers Only,5 9 17 37 64,1,0.03333333333333333
Powerball,Main Numbers Only,11 13 25 39 54,1,0.03333333333333333
Powerball,Main Numbers Only,1 10 37 52 57,1,0.03333333333333333
Powerball,Main Numbers Only,5 10 22 45 49,1,0.03333333333333333
Powerball,Main Numbers Only,7 38 40 51 52,1,0.03333333333333333
Powerball,Main Numbers Only,5 16 28 50 52,1,0.03333333333333333
Powerball,Main Numbers Only,25 33 34 35 37,1,0.03333333333333333
Powerball,Main Numbers Only,4 14 15 28 44,1,0.03333333333333333
Powerball,Main Numbers Only,1 13 27 41 59,1,0.03333333333333333
Powerball,Main Numbers Only,2 3 40 50 62,1,0.03333333333333333
Powerball,Main Numbers Only,5 8 29 37 38,1,0.03333333333333333
Powerball,Main Numbers Only,2 11 16 41 42,1,0.03333333333333333
Powerball,Main Numbers Only,16 38 41 46 47,1,0.03333333333333333
Powerball,Main Numbers Only,10 20 27 31 42,1,0.03333333333333333
Powerball,Main Numbers Only,15 19 20 33 35,1,0.03333333333333333
Powerball,Main Numbers Only,4 15 16 26 28,1,0.03333333333333333
Powerball,Main Numbers Only,1 2 3 7 39,1,0.03333333333333333
Powerball,Main Numbers Only,5 6 16 36 58,1,0.03333333333333333
Powerball,Main Numbers Only,7 11 39 42 51,1,0.03333333333333333
Powerball,Main Numbers Only,4 23 24 30 43,1,0.03333333333333333
Powerball,Main Numbers Only,9 10 15 18 29,1,0.03333333333333333
Powerball,Main Numbers Only,17 21 30 35 36,1,0.03333333333333333
Powerball,Main Numbers Only,5 29 36 40 49,1,0.03333333333333333
Powerball,Main Numbers Only,6 11 17 41 43,1,0.03333333333333333
Powerball,Main Numbers Only,35 49 50 59 66,1,0.03333333333333333
Powerball,Main Numbers Only,14 20 42 49 66,1,0.03333333333333333
Powerball,Main Numbers Only,24 25 34 37 54,1,0.03333333333333333
Powerball,Main Numbers Only,17 28 38 39 51,1,0.03333333333333333
Powerball,Main Numbers Only,14 25 32 48 54,1,0.03333333333333333
Powerball,Main Numbers Only,2 13 20 21 23,2,0.06666666666666667
Powerball,Main Numbers Only,22 23 24 29 35,1,0.03333333333333333
Powerball,Main Numbers Only,2 13 14 26 39,1,0.03333333333333333
Powerball,Main Numbers Only,23 34 35 40 47,1,0.03333333333333333
Powerball,Main Numbers Only,5 10 21 34 58,1,0.03333333333333333
Powerball,Main Numbers Only,5 18 20 28 53,1,0.03333333333333333
Powerball,Main Numbers Only,4 22 28 37 52,1,0.03333333333333333
Powerball,Main Numbers Only,31 34 35 39 46,1,0.03333333333333333
Powerball,Main Numbers Only,4 6 7 31 33,1,0.03333333333333333
Powerball,Main Numbers Only,5 12 15 27 40,1,0.03333333333333333
Powerball,Main Numbers Only,6 32 38 39 40,1,0.03333333333333333
Powerball,Main Numbers Only,5 13 28 38 63,1,0.03333333333333333
Powerball,Main Numbers Only,4 13 31 36 52,1,0.03333333333333333
Powerball,Main Numbers Only,5 27 36 38 41,1,0.03333333333333333
Powerball,Main Numbers Only,14 22 52 54 59,1,0.03333333333333333
Powerball,Main Numbers Only,3 5 12 42 43,1,0.03333333333333333
Powerball,Main Numbers Only,10 24 28 34 35,1,0.03333333333333333
Powerball,Main Numbers Only,15 25 32 39 48,1,0.03333333333333333
Powerball,Main Numbers Only,19 23 25 31 41,1,0.03333333333333333
Powerball,Main Numbers Only,23 30 35 41 57,1,0.03333333333333333
Powerball,Main Numbers Only,8 17 32 57 59,1,0.03333333333333333
Powerball,Main Numbers Only,15 37 41 56 59,1,0.03333333333333333
Powerball,Main Numbers Only,11 34 37 44 47,1,0.03333333333333333
Powerball,Main Numbers Only,2 5 7 9 48,1,0.03333333333333333
Powerball,Main Numbers Only,6 11 34 41 44,1,0.03333333333333333
Powerball,Main Numbers Only,2 8 18 37 45,1,0.03333333333333333
Powerball,Main Numbers Only,11 19 23 24 35,1,0.03333333333333333
Powerball,Main Numbers Only,6 13 16 17 52,1,0.03333333333333333
Powerball,Main Numbers Only,24 36 51 52 56,1,0.03333333333333333
Powerball,Main Numbers Only,15 23 43 45 56,1,0.03333333333333333
Powerball,Main Numbers Only,7 24 30 32 44,1,0.03333333333333333
Powerball,Main Numbers Only,4 12 13 30 38,1,0.03333333333333333
Powerball,Main Numbers Only,7 12 17 25 32,1,0.03333333333333333
Powerball,Main Numbers Only,8 12 21 25 30,1,0.03333333333333333
Powerball,Main Numbers Only,10 15 18 26 33,1,0.03333333333333333
Powerball,Main Numbers Only,15 23 27 48 53,1,0.03333333333333333
Powerball,Main Numbers Only,26 28 31 60 67,1,0.03333333333333333
Powerball,Main Numbers Only,17 22 36 37 52,1,0.03333333333333333
Powerball,Main Numbers Only,12 13 20 33 42,1,0.03333333333333333
Powerball,Main Numbers Only,21 27 29 41 44,1,0.03333333333333333
Powerball,Main Numbers Only,20 26 30 39 42,1,0.03333333333333333
Powerball,Main Numbers Only,10 16 18 39 45,1,0.03333333333333333
Powerball,Main Numbers Only,11 29 40 41 43,1,0.03333333333333333
Powerball,Main Numbers Only,10 17 18 43 65,1,0.03333333333333333
Powerball,Main Numbers Only,11 16 33 40 41,1,0.03333333333333333
Powerball,Main Numbers Only,3 14 33 53 57,1,0.03333333333333333
Powerball,Main Numbers Only,14 16 25 26 44,1,0.03333333333333333
Powerball,Main Numbers Only,10 11 16 40 44,1,0.03333333333333333
Powerball,Main Numbers Only,12 19 27 43 45,1,0.03333333333333333
Powerball,Main Numbers Only,6 10 12 16 29,1,0.03333333333333333
Powerball,Main Numbers Only,3 8 11 27 37,1,0.03333333333333333
Powerball,Main Numbers Only,12 33 54 57 60,1,0.03333333333333333
Powerball,Main Numbers Only,9 43 57 60 64,1,0.03333333333333333
Powerball,Main Numbers Only,5 12 15 27 38,1,0.03333333333333333
Powerball,Main Numbers Only,8 13 17 34 59,1,0.03333333333333333
Powerball,Main Numbers Only,11 13 30 35 55,1,0.03333333333333333
Powerball,Main Numbers Only,2 11 16 21 39,1,0.03333333333333333
Powerball,Main Numbers Only,3 16 38 39 40,1,0.03333333333333333
Powerball,Main Numbers Only,11 23 31 34 36,1,0.03333333333333333
Powerball,Main Numbers Only,4 7 14 46 59,1,0.03333333333333333
Powerball,Main Numbers Only,5 11 16 26 50,1,0.03333333333333333
Powerball,Main Numbers Only,1 14 26 33 41,1,0.03333333333333333
Powerball,Main Numbers Only,2 15 25 42 48,1,0.03333333333333333
Powerball,Main Numbers Only,3 6 27 37 41,1,0.03333333333333333
Powerball,Main Numbers Only,15 21 27 37 47,1,0.03333333333333333
Powerball,Main Numbers Only,7 11 13 36 48,1,0.03333333333333333
Powerball,Main Numbers Only,1 4 16 38 45,1,0.03333333333333333
Powerball,Main Numbers Only,2 12 16 29 54,1,0.03333333333333333
Powerball,Main Numbers Only,5 12 16 31 43,1,0.03333333333333333
Powerball,Main Numbers Only,14 16 32 47 52,1,0.03333333333333333
Powerball,Main Numbers Only,6 26 35 47 48,1,0.03333333333333333
Powerball,Main Numbers Only,2 17 41 54 55,1,0.03333333333333333
Powerball,Main Numbers Only,7 9 15 21 40,1,0.03333333333333333
Powerball,Main Numbers Only,19 24 25 40 45,1,0.03333333333333333
Powerball,Main Numbers Only,1 10 27 40 45,1,0.03333333333333333
Powerball,Main Numbers Only,9 12 15 31 60,1,0.03333333333333333
Powerball,Main Numbers Only,11 23 28 32 47,1,0.03333333333333333
Powerball,Main Numbers Only,24 28 45 49 52,1,0.03333333333333333
Powerball,Main Numbers Only,11 16 20 29 41,1,0.03333333333333333
Powerball,Main Numbers Only,10 12 27 30 53,1,0.03333333333333333
Powerball,Main Numbers Only,6 8 28 32 47,1,0.03333333333333333
Powerball,Main Numbers Only,1 4 26 28 37,1,0.03333333333333333
Powerball,Main Numbers Only,2 8 27 40 41,1,0.03333333333333333
Powerball,Main Numbers Only,12 20 39 49 69,1,0.03333333333333333
Powerball,Main Numbers Only,12 24 35 36 49,1,0.03333333333333333
Powerball,Main Numbers Only,5 33 41 54 59,1,0.03333333333333333
Powerball,Main Numbers Only,5 10 18 23 32,1,0.03333333333333333
Powerball,Main Numbers Only,14 15 26 28 36,1,0.03333333333333333
Powerball,Main Numbers Only,8 13 17 39 48,1,0.03333333333333333
Powerball,Main Numbers Only,15 23 31 36 48,1,0.03333333333333333
Powerball,Main Numbers Only,14 25 29 39 43,1,0.03333333333333333
Powerball,Main Numbers Only,17 21 26 47 54,1,0.03333333333333333
Powerball,Main Numbers Only,3 12 40 52 67,1,0.03333333333333333
Powerball,Main Numbers Only,6 15 20 26 31,1,0.03333333333333333
Powerball,Main Numbers Only,10 19 26 27 32,1,0.03333333333333333
Powerball,Main Numbers Only,8 19 32 41 45,1,0.03333333333333333
Powerball,Main Numbers Only,2 4 20 23 44,1,0.03333333333333333
Powerball,Main Numbers Only,8 10 22 27 38,1,0.03333333333333333
Powerball,Main Numbers Only,14 17 18 34 38,1,0.03333333333333333
Powerball,Main Numbers Only,8 12 20 21 32,1,0.03333333333333333
Powerball,Main Numbers Only,3 22 26 41 49,1,0.03333333333333333
Powerball,Main Numbers Only,4 5 36 47 58,1,0.03333333333333333
Powerball,Main Numbers Only,11 35 39 53 54,1,0.03333333333333333
Powerball,Main Numbers Only,5 32 43 47 48,1,0.03333333333333333
Powerball,Main Numbers Only,5 14 15 22 30,1,0.03333333333333333
Powerball,Main Numbers Only,18 25 30 43 46,1,0.03333333333333333
Powerball,Main Numbers Only,3 15 22 27 34,1,0.03333333333333333
Powerball,Main Numbers Only,2 9 17 36 67,1,0.03333333333333333
Powerball,Main Numbers Only,18 28 62 66 68,1,0.03333333333333333
Powerball,Main Numbers Only,8 12 18 55 57,1,0.03333333333333333
Powerball,Main Numbers Only,4 19 28 29 47,1,0.03333333333333333
Powerball,Main Numbers Only,10 37 43 50 52,1,0.03333333333333333
Powerball,Main Numbers Only,10 12 15 49 51,1,0.03333333333333333
Powerball,Main Numbers Only,2 6 38 42 45,1,0.03333333333333333
Powerball,Main Numbers Only,8 18 26 27 30,1,0.03333333333333333
Powerball,Main Numbers Only,5 9 11 33 64,1,0.03333333333333333
Powerball,Main Numbers Only,16 19 20 29 33,1,0.03333333333333333
Powerball,Main Numbers Only,6 20 25 37 42,1,0.03333333333333333
Powerball,Main Numbers Only,9 19 29 42 53,1,0.03333333333333333
Powerball,Main Numbers Only,1 5 37 38 53,1,0.03333333333333333
Powerball,Main Numbers Only,31 34 39 42 49,1,0.03333333333333333
Powerball,Main Numbers Only,7 15 23 28 36,1,0.03333333333333333
Powerball,Main Numbers Only,1 24 30 36 42,1,0.03333333333333333
Powerball,Main Numbers Only,23 25 47 48 50,1,0.03333333333333333
Powerball,Main Numbers Only,22 32 34 40 69,1,0.03333333333333333
Powerball,Main Numbers Only,11 12 24 43 45,1,0.03333333333333333
Powerball,Main Numbers Only,15 16 20 42 53,1,0.03333333333333333
Powerball,Main Numbers Only,4 16 35 47 48,1,0.03333333333333333
Powerball,Main Numbers Only,14 18 30 32 47,1,0.03333333333333333
Powerball,Main Numbers Only,3 19 26 30 49,1,0.03333333333333333
Powerball,Main Numbers Only,8 12 15 30 33,1,0.03333333333333333
Powerball,Main Numbers Only,11 33 44 59 67,1,0.03333333333333333
Powerball,Main Numbers Only,1 2 7 9 55,1,0.03333333333333333
Powerball,Main Numbers Only,30 31 34 45 51,1,0.03333333333333333
Powerball,Main Numbers Only,11 23 32 33 34,1,0.03333333333333333
Powerball,Main Numbers Only,20 28 30 40 43,1,0.03333333333333333
Powerball,Main Numbers Only,4 16 32 34 41,1,0.03333333333333333
Powerball,Main Numbers Only,3 11 12 29 41,1,0.03333333333333333
Powerball,Main Numbers Only,8 15 22 25 33,1,0.03333333333333333
Powerball,Main Numbers Only,23 25 45 52 67,1,0.03333333333333333
Powerball,Main Numbers Only,11 12 15 28 57,1,0.03333333333333333
Powerball,Main Numbers Only,12 24 43 44 45,1,0.03333333333333333
Powerball,Main Numbers Only,20 26 38 46 54,1,0.03333333333333333
Powerball,Main Numbers Only,3 18 39 43 54,1,0.03333333333333333
Powerball,Main Numbers Only,13 17 34 41 45,1,0.03333333333333333
Powerball,Main Numbers Only,1 23 26 31 32,1,0.03333333333333333
Powerball,Main Numbers Only,4 5 7 8 41,1,0.03333333333333333
Powerball,Main Numbers Only,26 28 47 49 58,1,0.03333333333333333
Powerball,Main Numbers Only,5 39 44 47 69,1,0.03333333333333333
Powerball,Main Numbers Only,15 32 43 44 46,1,0.03333333333333333
Powerball,Main Numbers Only,1 5 26 32 38,1,0.03333333333333333
Powerball,Main Numbers Only,1 11 25 29 36,1,0.03333333333333333
Powerball,Main Numbers Only,2 12 19 40 48,1,0.03333333333333333
Powerball,Main Numbers Only,12 21 25 32 34,1,0.03333333333333333
Powerball,Main Numbers Only,8 27 31 33 42,1,0.03333333333333333
Powerball,Main Numbers Only,5 8 41 65 66,1,0.03333333333333333
Powerball,Main Numbers Only,8 28 29 34 38,1,0.03333333333333333
Powerball,Main Numbers Only,22 36 51 56 59,1,0.03333333333333333
Powerball,Main Numbers Only,20 23 25 27 28,1,0.03333333333333333
Powerball,Main Numbers Only,9 18 32 33 49,1,0.03333333333333333
Powerball,Main Numbers Only,21 23 35 41 49,1,0.03333333333333333
Powerball,Main Numbers Only,12 31 35 37 44,1,0.03333333333333333
Powerball,Main Numbers Only,7 18 33 44 45,1,0.03333333333333333
Powerball,Main Numbers Only,20 24 38 56 68,1,0.03333333333333333
Powerball,Main Numbers Only,9 40 41 53 58,1,0.03333333333333333
Powerball,Main Numbers Only,13 14 19 31 38,1,0.03333333333333333
Powerball,Main Numbers Only,6 29 34 44 50,1,0.03333333333333333
Powerball,Main Numbers Only,15 29 38 52 53,1,0.03333333333333333
Powerball,Main Numbers Only,4 17 34 48 52,1,0.03333333333333333
Powerball,Main Numbers Only,19 27 30 35 40,1,0.03333333333333333
Powerball,Main Numbers Only,17 19 28 32 38,1,0.03333333333333333
Powerball,Main Numbers Only,3 33 37 51 57,1,0.03333333333333333
Powerball,Main Numbers Only,15 16 23 27 36,1,0.03333333333333333
Powerball,Main Numbers Only,2 5 9 23 59,1,0.03333333333333333
Powerball,Main Numbers Only,16 35 49 50 52,1,0.03333333333333333
Powerball,Main Numbers Only,8 9 32 45 48,1,0.03333333333333333
Powerball,Main Numbers Only,9 16 28 31 48,1,0.03333333333333333
Powerball,Main Numbers Only,9 28 29 38 49,1,0.03333333333333333
Powerball,Main Numbers Only,1 11 14 17 33,1,0.03333333333333333
Powerball,Main Numbers Only,14 29 31 56 61,1,0.03333333333333333
Powerball,Main Numbers Only,3 51 52 61 64,1,0.03333333333333333
Powerball,Main Numbers Only,9 21 28 32 51,1,0.03333333333333333
Powerball,Main Numbers Only,7 8 23 41 55,1,0.03333333333333333
Powerball,Main Numbers Only,9 18 19 38 47,1,0.03333333333333333
Powerball,Main Numbers Only,24 31 34 40 47,1,0.03333333333333333
Powerball,Main Numbers Only,2 15 20 28 40,1,0.03333333333333333
Powerball,Main Numbers Only,5 7 8 25 28,1,0.03333333333333333
Powerball,Main Numbers Only,39 41 53 55 68,1,0.03333333333333333
Powerball,Main Numbers Only,7 8 9 24 29,1,0.03333333333333333
Powerball,Main Numbers Only,9 13 22 23 37,1,0.03333333333333333
Powerball,Main Numbers Only,21 26 37 49 51,1,0.03333333333333333
Powerball,Main Numbers Only,4 17 30 42 44,1,0.03333333333333333
Powerball,Main Numbers Only,1 6 21 33 40,1,0.03333333333333333
Powerball,Main Numbers Only,15 27 34 39 44,1,0.03333333333333333
Powerball,Main Numbers Only,8 10 18 41 45,1,0.03333333333333333
Powerball,Main Numbers Only,23 55 59 64 69,1,0.03333333333333333
Powerball,Main Numbers Only,2 4 10 41 53,1,0.03333333333333333
Powerball,Main Numbers Only,10 30 36 38 41,1,0.03333333333333333
Powerball,Main Numbers Only,8 25 34 39 46,1,0.03333333333333333
Powerball,Main Numbers Only,6 14 40 46 49,1,0.03333333333333333
Powerball,Main Numbers Only,12 33 40 44 50,1,0.03333333333333333
Powerball,Main Numbers Only,6 9 16 28 38,1,0.03333333333333333
Powerball,Main Numbers Only,1 32 33 38 42,1,0.03333333333333333
Powerball,Main Numbers Only,14 25 35 58 69,1,0.03333333333333333
Powerball,Main Numbers Only,4 8 19 27 34,1,0.03333333333333333
Powerball,Main Numbers Only,8 11 15 32 50,1,0.03333333333333333
Powerball,Main Numbers Only,1 21 23 25 26,1,0.03333333333333333
Powerball,Main Numbers Only,14 19 23 29 42,1,0.03333333333333333
Powerball,Main Numbers Only,15 31 33 43 47,1,0.03333333333333333
Powerball,Main Numbers Only,8 13 32 33 39,1,0.03333333333333333
Powerball,Main Numbers Only,2 3 11 37 45,1,0.03333333333333333
Powerball,Main Numbers Only,7 36 48 57 58,1,0.03333333333333333
Powerball,Main Numbers Only,10 14 21 23 47,1,0.03333333333333333
Powerball,Main Numbers Only,19 21 23 40 48,1,0.03333333333333333
Powerball,Main Numbers Only,23 39 43 47 53,1,0.03333333333333333
Powerball,Main Numbers Only,21 23 27 38 50,1,0.03333333333333333
Powerball,Main Numbers Only,13 19 22 41 47,1,0.03333333333333333
Powerball,Main Numbers Only,9 32 38 41 44,1,0.03333333333333333
Powerball,Main Numbers Only,2 4 6 15 34,1,0.03333333333333333
Powerball,Main Numbers Only,3 21 23 31 59,1,0.03333333333333333
Powerball,Main Numbers Only,1 3 13 16 43,1,0.03333333333333333
Powerball,Main Numbers Only,10 15 33 48 54,1,0.03333333333333333
Powerball,Main Numbers Only,5 19 29 45 47,1,0.03333333333333333
Powerball,Main Numbers Only,3 6 14 17 18,1,0.03333333333333333
Powerball,Main Numbers Only,9 45 46 48 51,1,0.03333333333333333
Powerball,Main Numbers Only,2 18 26 29 42,1,0.03333333333333333
Powerball,Main Numbers Only,14 15 25 30 35,1,0.03333333333333333
Powerball,Main Numbers Only,7 24 33 49 50,1,0.03333333333333333
Powerball,Main Numbers Only,2 9 19 28 29,1,0.03333333333333333
Powerball,Main Numbers Only,8 10 18 43 56,1,0.03333333333333333
Powerball,Main Numbers Only,36 42 45 53 54,1,0.03333333333333333
Powerball,Main Numbers Only,2 13 19 27 50,1,0.03333333333333333
Powerball,Main Numbers Only,6 9 22 23 35,1,0.03333333333333333
Powerball,Main Numbers Only,7 9 17 20 44,1,0.03333333333333333
Powerball,Main Numbers Only,12 15 18 26 35,1,0.03333333333333333
Powerball,Main Numbers Only,6 19 37 49 59,1,0.03333333333333333
Powerball,Main Numbers Only,16 19 32 34 57,1,0.03333333333333333
Powerball,Main Numbers Only,11 13 20 27 59,1,0.03333333333333333
Powerball,Main Numbers Only,20 41 44 50 54,1,0.03333333333333333
Powerball,Main Numbers Only,7 39 40 42 43,1,0.03333333333333333
Powerball,Main Numbers Only,5 10 11 27 32,1,0.03333333333333333
Powerball,Main Numbers Only,5 10 38 40 43,1,0.03333333333333333
Powerball,Main Numbers Only,2 4 7 43 56,1,0.03333333333333333
Powerball,Main Numbers Only,10 28 39 47 58,1,0.03333333333333333
Powerball,Main Numbers Only,6 7 26 33 52,1,0.03333333333333333
Powerball,Main Numbers Only,9 11 22 24 43,1,0.03333333333333333
Powerball,Main Numbers Only,16 22 26 44 46,1,0.03333333333333333
Powerball,Main Numbers Only,7 28 35 40 48,1,0.03333333333333333
Powerball,Main Numbers Only,7 14 22 37 45,1,0.03333333333333333
Powerball,Main Numbers Only,1 3 17 28 44,1,0.03333333333333333
Powerball,Main Numbers Only,3 12 24 37 63,1,0.03333333333333333
Powerball,Main Numbers Only,14 15 47 49 59,1,0.03333333333333333
Powerball,Main Numbers Only,3 21 24 38 39,1,0.03333333333333333
Powerball,Main Numbers Only,23 31 33 38 52,1,0.03333333333333333
Powerball,Main Numbers Only,2 16 21 32 43,1,0.03333333333333333
Powerball,Main Numbers Only,4 7 14 18 44,1,0.03333333333333333
Powerball,Main Numbers Only,3 4 18 30 37,1,0.03333333333333333
Powerball,Main Numbers Only,14 17 27 38 42,1,0.03333333333333333
Powerball,Main Numbers Only,12 29 30 33 61,1,0.03333333333333333
Powerball,Main Numbers Only,2 11 47 62 63,1,0.03333333333333333
Powerball,Main Numbers Only,20 27 29 56 58,1,0.03333333333333333
Powerball,Main Numbers Only,1 24 40 49 50,1,0.03333333333333333
Powerball,Main Numbers Only,1 22 24 39 43,1,0.03333333333333333
Powerball,Main Numbers Only,2 9 13 16 44,1,0.03333333333333333
Powerball,Main Numbers Only,19 24 33 36 44,1,0.03333333333333333
Powerball,Main Numbers Only,14 20 25 34 42,1,0.03333333333333333
Powerball,Main Numbers Only,3 7 15 27 69,1,0.03333333333333333
Powerball,Main Numbers Only,26 30 49 51 54,1,0.03333333333333333
Powerball,Main Numbers Only,22 26 32 38 40,1,0.03333333333333333
Powerball,Main Numbers Only,4 11 16 33 40,1,0.03333333333333333
Powerball,Main Numbers Only,4 7 10 30 37,1,0.03333333333333333
Powerball,Main Numbers Only,7 8 14 17 32,1,0.03333333333333333
Powerball,Main Numbers Only,5 15 16 28 32,1,0.03333333333333333
Powerball,Main Numbers Only,4 16 25 37 41,1,0.03333333333333333
Powerball,Main Numbers Only,1 11 21 25 54,1,0.03333333333333333
Powerball,Main Numbers Only,16 17 29 41 42,1,0.03333333333333333
Powerball,Main Numbers Only,19 20 37 41 58,1,0.03333333333333333
Powerball,Main Numbers Only,21 35 46 47 50,1,0.03333333333333333
Powerball,Main Numbers Only,10 23 42 48 54,1,0.03333333333333333
Powerball,Main Numbers Only,1 11 37 39 40,1,0.03333333333333333
Powerball,Main Numbers Only,1 12 16 25 29,1,0.03333333333333333
Powerball,Main Numbers Only,12 18 19 34 40,1,0.03333333333333333
Powerball,Main Numbers Only,2 18 37 39 42,1,0.03333333333333333
Powerball,Main Numbers Only,4 18 43 46 55,1,0.03333333333333333
Powerball,Main Numbers Only,17 22 24 38 55,1,0.03333333333333333
Powerball,Main Numbers Only,10 12 24 35 55,1,0.03333333333333333
Powerball,Main Numbers Only,4 5 22 41 42,1,0.03333333333333333
Powerball,Main Numbers Only,9 19 29 38 49,1,0.03333333333333333
Powerball,Main Numbers Only,4 7 9 27 32,1,0.03333333333333333
Powerball,Main Numbers Only,8 13 23 31 38,1,0.03333333333333333
Powerball,Main Numbers Only,8 12 42 46 56,1,0.03333333333333333
Powerball,Main Numbers Only,5 6 15 29 42,1,0.03333333333333333
Powerball,Main Numbers Only,18 20 28 35 53,1,0.03333333333333333
Powerball,Main Numbers Only,3 7 23 27 42,1,0.03333333333333333
Powerball,Main Numbers Only,2 11 31 34 48,1,0.03333333333333333
Powerball,Main Numbers Only,23 36 42 44 46,1,0.03333333333333333
Powerball,Main Numbers Only,4 17 23 26 39,1,0.03333333333333333
Powerball,Main Numbers Only,9 12 20 27 35,1,0.03333333333333333
Powerball,Main Numbers Only,49 53 57 59 62,1,0.03333333333333333
Powerball,Main Numbers Only,15 24 40 48 52,1,0.03333333333333333
Powerball,Main Numbers Only,18 22 37 47 54,1,0.03333333333333333
Powerball,Main Numbers Only,22 23 26 44 47,1,0.03333333333333333
Powerball,Main Numbers Only,18 34 42 43 53,1,0.03333333333333333
Powerball,Main Numbers Only,9 13 23 36 45,1,0.03333333333333333
Powerball,Main Numbers Only,6 13 17 19 42,1,0.03333333333333333
Powerball,Main Numbers Only,7 9 27 33 43,1,0.03333333333333333
Mega Millions,Full Combination,13 22 27 29 35 1,1,0.03450655624568668
Mega Millions,Full Combination,2 5 30 46 61 8,1,0.03450655624568668
Mega Millions,Full Combination,30 44 49 53 56 11,1,0.03450655624568668
Mega Millions,Full Combination,8 12 34 52 58 8,1,0.03450655624568668
Mega Millions,Full Combination,10 12 13 35 56 9,1,0.03450655624568668
Mega Millions,Full Combination,10 14 45 47 51 20,1,0.03450655624568668
Mega Millions,Full Combination,8 21 29 42 51 34,1,0.03450655624568668
Mega Millions,Full Combination,4 17 32 38 46 26,1,0.03450655624568668
Mega Millions,Full Combination,1 3 6 44 51 7,1,0.03450655624568668
Mega Millions,Full Combination,6 21 33 39 43 2,1,0.03450655624568668
Mega Millions,Full Combination,3 7 44 63 67 12,1,0.03450655624568668
Mega Millions,Full Combination,4 24 45 46 52 1,1,0.03450655624568668
Mega Millions,Full Combination,1 22 29 44 52 39,1,0.03450655624568668
Mega Millions,Full Combination,14 20 25 40 44 37,1,0.03450655624568668
Mega Millions,Full Combination,12 18 21 32 46 49,1,0.03450655624568668
Mega Millions,Full Combination,11 27 30 62 70 10,1,0.03450655624568668
Mega Millions,Full Combination,1 31 35 48 62 19,1,0.03450655624568668
Mega Millions,Full Combination,4 10 18 28 62 7,1,0.03450655624568668
Mega Millions,Full Combination,20 25 55 62 74 7,1,0.03450655624568668
Mega Millions,Full Combination,2 5 29 35 51 3,1,0.03450655624568668
Mega Millions,Full Combination,3 4 10 39 50 29,1,0.03450655624568668
Mega Millions,Full Combination,9 15 21 22 29 24,1,0.03450655624568668
Mega Millions,Full Combination,3 5 7 28 35 10,1,0.03450655624568668
Mega Millions,Full Combination,3 5 8 31 38 4,1,0.03450655624568668
Mega Millions,Full Combination,9 10 25 37 38 21,1,0.03450655624568668
Mega Millions,Full Combination,10 13 32 40 41 32,1,0.03450655624568668
Mega Millions,Full Combination,6 18 36 40 49 7,1,0.03450655624568668
